0.0020000000	0.9978934735
0.0040000000	1.0001798807
0.0060000000	1.0024559450
0.0080000000	1.0047216954
0.0100000000	1.0069771609
0.0120000000	1.0092223704
0.0140000000	1.0114573528
0.0160000000	1.0136821370
0.0180000000	1.0158967519
0.0200000000	1.0181012262
0.0220000000	1.0202955886
0.0240000000	1.0224798680
0.0260000000	1.0246540929
0.0280000000	1.0268182922
0.0300000000	1.0289724943
0.0320000000	1.0311167278
0.0340000000	1.0332510214
0.0360000000	1.0353754035
0.0380000000	1.0374899027
0.0400000000	1.0395945472
0.0420000000	1.0416893657
0.0440000000	1.0437743864
0.0460000000	1.0458496376
0.0480000000	1.0479151478
0.0500000000	1.0499709451
0.0520000000	1.0520170577
0.0540000000	1.0540535140
0.0560000000	1.0560803420
0.0580000000	1.0580975699
0.0600000000	1.0601052257
0.0620000000	1.0621033376
0.0640000000	1.0640919335
0.0660000000	1.0660710414
0.0680000000	1.0680406893
0.0700000000	1.0700009051
0.0720000000	1.0719517167
0.0740000000	1.0738931520
0.0760000000	1.0758252386
0.0780000000	1.0777480045
0.0800000000	1.0796614773
0.0820000000	1.0815656848
0.0840000000	1.0834606546
0.0860000000	1.0853464143
0.0880000000	1.0872229916
0.0900000000	1.0890904141
0.0920000000	1.0909487092
0.0940000000	1.0927979044
0.0960000000	1.0946380272
0.0980000000	1.0964691051
0.1000000000	1.0982911653
0.1020000000	1.1001042354
0.1040000000	1.1019083425
0.1060000000	1.1037035139
0.1080000000	1.1054897770
0.1100000000	1.1072671589
0.1120000000	1.1090356868
0.1140000000	1.1107953879
0.1160000000	1.1125462891
0.1180000000	1.1142884177
0.1200000000	1.1160218007
0.1220000000	1.1177464650
0.1240000000	1.1194624376
0.1260000000	1.1211697454
0.1280000000	1.1228684154
0.1300000000	1.1245584744
0.1320000000	1.1262399492
0.1340000000	1.1279128666
0.1360000000	1.1295772533
0.1380000000	1.1312331362
0.1400000000	1.1328805418
0.1420000000	1.1345194968
0.1440000000	1.1361500278
0.1460000000	1.1377721615
0.1480000000	1.1393859243
0.1500000000	1.1409913427
0.1520000000	1.1425884432
0.1540000000	1.1441772523
0.1560000000	1.1457577964
0.1580000000	1.1473301017
0.1600000000	1.1488941947
0.1620000000	1.1504501017
0.1640000000	1.1519978489
0.1660000000	1.1535374625
0.1680000000	1.1550689687
0.1700000000	1.1565923937
0.1720000000	1.1581077636
0.1740000000	1.1596151044
0.1760000000	1.1611144423
0.1780000000	1.1626058032
0.1800000000	1.1640892131
0.1820000000	1.1655646980
0.1840000000	1.1670322838
0.1860000000	1.1684919963
0.1880000000	1.1699438614
0.1900000000	1.1713879048
0.1920000000	1.1728241524
0.1940000000	1.1742526298
0.1960000000	1.1756733629
0.1980000000	1.1770863771
0.2000000000	1.1784916982
0.2020000000	1.1798893518
0.2040000000	1.1812793633
0.2060000000	1.1826617584
0.2080000000	1.1840365625
0.2100000000	1.1854038010
0.2120000000	1.1867634994
0.2140000000	1.1881156831
0.2160000000	1.1894603773
0.2180000000	1.1907976075
0.2200000000	1.1921273988
0.2220000000	1.1934497765
0.2240000000	1.1947647658
0.2260000000	1.1960723919
0.2280000000	1.1973726800
0.2300000000	1.1986656550
0.2320000000	1.1999513421
0.2340000000	1.2012297663
0.2360000000	1.2025009526
0.2380000000	1.2037649259
0.2400000000	1.2050217112
0.2420000000	1.2062713333
0.2440000000	1.2075138172
0.2460000000	1.2087491875
0.2480000000	1.2099774691
0.2500000000	1.2111986868
0.2520000000	1.2124128653
0.2540000000	1.2136200291
0.2560000000	1.2148202030
0.2580000000	1.2160134116
0.2600000000	1.2171996794
0.2620000000	1.2183790310
0.2640000000	1.2195514908
0.2660000000	1.2207170833
0.2680000000	1.2218758330
0.2700000000	1.2230277643
0.2720000000	1.2241729014
0.2740000000	1.2253112688
0.2760000000	1.2264428907
0.2780000000	1.2275677913
0.2800000000	1.2286859949
0.2820000000	1.2297975257
0.2840000000	1.2309024078
0.2860000000	1.2320006653
0.2880000000	1.2330923222
0.2900000000	1.2341774027
0.2920000000	1.2352559307
0.2940000000	1.2363279303
0.2960000000	1.2373934252
0.2980000000	1.2384524395
0.3000000000	1.2395049970
0.3020000000	1.2405511215
0.3040000000	1.2415908368
0.3060000000	1.2426241667
0.3080000000	1.2436511349
0.3100000000	1.2446717650
0.3120000000	1.2456860808
0.3140000000	1.2466941059
0.3160000000	1.2476958638
0.3180000000	1.2486913780
0.3200000000	1.2496806722
0.3220000000	1.2506637697
0.3240000000	1.2516406940
0.3260000000	1.2526114686
0.3280000000	1.2535761167
0.3300000000	1.2545346617
0.3320000000	1.2554871270
0.3340000000	1.2564335357
0.3360000000	1.2573739111
0.3380000000	1.2583082765
0.3400000000	1.2592366549
0.3420000000	1.2601590695
0.3440000000	1.2610755433
0.3460000000	1.2619860995
0.3480000000	1.2628907610
0.3500000000	1.2637895509
0.3520000000	1.2646824920
0.3540000000	1.2655696073
0.3560000000	1.2664509197
0.3580000000	1.2673264519
0.3600000000	1.2681962269
0.3620000000	1.2690602673
0.3640000000	1.2699185960
0.3660000000	1.2707712356
0.3680000000	1.2716182087
0.3700000000	1.2724595381
0.3720000000	1.2732952463
0.3740000000	1.2741253558
0.3760000000	1.2749498893
0.3780000000	1.2757688691
0.3800000000	1.2765823177
0.3820000000	1.2773902576
0.3840000000	1.2781927111
0.3860000000	1.2789897006
0.3880000000	1.2797812484
0.3900000000	1.2805673767
0.3920000000	1.2813481079
0.3940000000	1.2821234641
0.3960000000	1.2828934675
0.3980000000	1.2836581402
0.4000000000	1.2844175043
0.4020000000	1.2851715820
0.4040000000	1.2859203951
0.4060000000	1.2866639658
0.4080000000	1.2874023160
0.4100000000	1.2881354675
0.4120000000	1.2888634424
0.4140000000	1.2895862624
0.4160000000	1.2903039494
0.4180000000	1.2910165252
0.4200000000	1.2917240114
0.4220000000	1.2924264299
0.4240000000	1.2931238022
0.4260000000	1.2938161501
0.4280000000	1.2945034952
0.4300000000	1.2951858589
0.4320000000	1.2958632629
0.4340000000	1.2965357287
0.4360000000	1.2972032777
0.4380000000	1.2978659314
0.4400000000	1.2985237111
0.4420000000	1.2991766382
0.4440000000	1.2998247341
0.4460000000	1.3004680200
0.4480000000	1.3011065172
0.4500000000	1.3017402469
0.4520000000	1.3023692303
0.4540000000	1.3029934885
0.4560000000	1.3036130427
0.4580000000	1.3042279139
0.4600000000	1.3048381232
0.4620000000	1.3054436916
0.4640000000	1.3060446401
0.4660000000	1.3066409895
0.4680000000	1.3072327609
0.4700000000	1.3078199750
0.4720000000	1.3084026528
0.4740000000	1.3089808149
0.4760000000	1.3095544822
0.4780000000	1.3101236754
0.4800000000	1.3106884151
0.4820000000	1.3112487222
0.4840000000	1.3118046170
0.4860000000	1.3123561203
0.4880000000	1.3129032526
0.4900000000	1.3134460345
0.4920000000	1.3139844863
0.4940000000	1.3145186285
0.4960000000	1.3150484816
0.4980000000	1.3155740659
0.5000000000	1.3160954018
0.5020000000	1.3166125095
0.5040000000	1.3171254094
0.5060000000	1.3176341216
0.5080000000	1.3181386664
0.5100000000	1.3186390639
0.5120000000	1.3191353343
0.5140000000	1.3196274976
0.5160000000	1.3201155740
0.5180000000	1.3205995833
0.5200000000	1.3210795457
0.5220000000	1.3215554810
0.5240000000	1.3220274092
0.5260000000	1.3224953502
0.5280000000	1.3229593238
0.5300000000	1.3234193498
0.5320000000	1.3238754480
0.5340000000	1.3243276381
0.5360000000	1.3247759398
0.5380000000	1.3252203729
0.5400000000	1.3256609569
0.5420000000	1.3260977115
0.5440000000	1.3265306561
0.5460000000	1.3269598104
0.5480000000	1.3273851938
0.5500000000	1.3278068259
0.5520000000	1.3282247259
0.5540000000	1.3286389133
0.5560000000	1.3290494074
0.5580000000	1.3294562277
0.5600000000	1.3298593932
0.5620000000	1.3302589234
0.5640000000	1.3306548374
0.5660000000	1.3310471543
0.5680000000	1.3314358934
0.5700000000	1.3318210737
0.5720000000	1.3322027143
0.5740000000	1.3325808342
0.5760000000	1.3329554525
0.5780000000	1.3333265881
0.5800000000	1.3336942599
0.5820000000	1.3340584868
0.5840000000	1.3344192877
0.5860000000	1.3347766814
0.5880000000	1.3351306867
0.5900000000	1.3354813223
0.5920000000	1.3358286070
0.5940000000	1.3361725595
0.5960000000	1.3365131983
0.5980000000	1.3368505422
0.6000000000	1.3371846097
0.6020000000	1.3375154192
0.6040000000	1.3378429894
0.6060000000	1.3381673388
0.6080000000	1.3384884856
0.6100000000	1.3388064484
0.6120000000	1.3391212455
0.6140000000	1.3394328953
0.6160000000	1.3397414159
0.6180000000	1.3400468258
0.6200000000	1.3403491431
0.6220000000	1.3406483860
0.6240000000	1.3409445726
0.6260000000	1.3412377212
0.6280000000	1.3415278497
0.6300000000	1.3418149762
0.6320000000	1.3420991187
0.6340000000	1.3423802952
0.6360000000	1.3426585237
0.6380000000	1.3429338221
0.6400000000	1.3432062081
0.6420000000	1.3434756998
0.6440000000	1.3437423148
0.6460000000	1.3440060709
0.6480000000	1.3442669859
0.6500000000	1.3445250774
0.6520000000	1.3447803632
0.6540000000	1.3450328608
0.6560000000	1.3452825879
0.6580000000	1.3455295619
0.6600000000	1.3457738004
0.6620000000	1.3460153210
0.6640000000	1.3462541410
0.6660000000	1.3464902778
0.6680000000	1.3467237489
0.6700000000	1.3469545716
0.6720000000	1.3471827631
0.6740000000	1.3474083408
0.6760000000	1.3476313219
0.6780000000	1.3478517237
0.6800000000	1.3480695631
0.6820000000	1.3482848575
0.6840000000	1.3484976239
0.6860000000	1.3487078794
0.6880000000	1.3489156409
0.6900000000	1.3491209255
0.6920000000	1.3493237502
0.6940000000	1.3495241318
0.6960000000	1.3497220873
0.6980000000	1.3499176334
0.7000000000	1.3501107870
0.7020000000	1.3503015650
0.7040000000	1.3504899839
0.7060000000	1.3506760607
0.7080000000	1.3508598118
0.7100000000	1.3510412539
0.7120000000	1.3512204038
0.7140000000	1.3513972778
0.7160000000	1.3515718926
0.7180000000	1.3517442647
0.7200000000	1.3519144105
0.7220000000	1.3520823464
0.7240000000	1.3522480889
0.7260000000	1.3524116542
0.7280000000	1.3525730588
0.7300000000	1.3527323189
0.7320000000	1.3528894507
0.7340000000	1.3530444705
0.7360000000	1.3531973945
0.7380000000	1.3533482387
0.7400000000	1.3534970194
0.7420000000	1.3536437525
0.7440000000	1.3537884542
0.7460000000	1.3539311403
0.7480000000	1.3540718270
0.7500000000	1.3542105301
0.7520000000	1.3543472655
0.7540000000	1.3544820491
0.7560000000	1.3546148968
0.7580000000	1.3547458242
0.7600000000	1.3548748472
0.7620000000	1.3550019815
0.7640000000	1.3551272428
0.7660000000	1.3552506467
0.7680000000	1.3553722089
0.7700000000	1.3554919449
0.7720000000	1.3556098702
0.7740000000	1.3557260005
0.7760000000	1.3558403511
0.7780000000	1.3559529375
0.7800000000	1.3560637752
0.7820000000	1.3561728794
0.7840000000	1.3562802655
0.7860000000	1.3563859488
0.7880000000	1.3564899446
0.7900000000	1.3565922681
0.7920000000	1.3566929345
0.7940000000	1.3567919590
0.7960000000	1.3568893567
0.7980000000	1.3569851426
0.8000000000	1.3570793318
0.8020000000	1.3571719394
0.8040000000	1.3572629803
0.8060000000	1.3573524695
0.8080000000	1.3574404219
0.8100000000	1.3575268523
0.8120000000	1.3576117756
0.8140000000	1.3576952066
0.8160000000	1.3577771601
0.8180000000	1.3578576509
0.8200000000	1.3579366935
0.8220000000	1.3580143027
0.8240000000	1.3580904931
0.8260000000	1.3581652793
0.8280000000	1.3582386759
0.8300000000	1.3583106974
0.8320000000	1.3583813583
0.8340000000	1.3584506730
0.8360000000	1.3585186559
0.8380000000	1.3585853214
0.8400000000	1.3586506840
0.8420000000	1.3587147578
0.8440000000	1.3587775572
0.8460000000	1.3588390965
0.8480000000	1.3588993897
0.8500000000	1.3589584511
0.8520000000	1.3590162949
0.8540000000	1.3590729351
0.8560000000	1.3591283858
0.8580000000	1.3591826610
0.8600000000	1.3592357748
0.8620000000	1.3592877410
0.8640000000	1.3593385736
0.8660000000	1.3593882865
0.8680000000	1.3594368936
0.8700000000	1.3594844087
0.8720000000	1.3595308455
0.8740000000	1.3595762178
0.8760000000	1.3596205394
0.8780000000	1.3596638238
0.8800000000	1.3597060848
0.8820000000	1.3597473359
0.8840000000	1.3597875908
0.8860000000	1.3598268629
0.8880000000	1.3598651657
0.8900000000	1.3599025128
0.8920000000	1.3599389176
0.8940000000	1.3599743934
0.8960000000	1.3600089537
0.8980000000	1.3600426116
0.9000000000	1.3600753807
0.9020000000	1.3601072740
0.9040000000	1.3601383048
0.9060000000	1.3601684863
0.9080000000	1.3601978317
0.9100000000	1.3602263540
0.9120000000	1.3602540663
0.9140000000	1.3602809818
0.9160000000	1.3603071133
0.9180000000	1.3603324739
0.9200000000	1.3603570765
0.9220000000	1.3603809341
0.9240000000	1.3604040594
0.9260000000	1.3604264653
0.9280000000	1.3604481646
0.9300000000	1.3604691701
0.9320000000	1.3604894944
0.9340000000	1.3605091504
0.9360000000	1.3605281506
0.9380000000	1.3605465077
0.9400000000	1.3605642342
0.9420000000	1.3605813427
0.9440000000	1.3605978458
0.9460000000	1.3606137558
0.9480000000	1.3606290853
0.9500000000	1.3606438466
0.9520000000	1.3606580522
0.9540000000	1.3606717143
0.9560000000	1.3606848453
0.9580000000	1.3606974574
0.9600000000	1.3607095630
0.9620000000	1.3607211740
0.9640000000	1.3607323028
0.9660000000	1.3607429615
0.9680000000	1.3607531622
0.9700000000	1.3607629168
0.9720000000	1.3607722375
0.9740000000	1.3607811362
0.9760000000	1.3607896248
0.9780000000	1.3607977154
0.9800000000	1.3608054197
0.9820000000	1.3608127497
0.9840000000	1.3608197170
0.9860000000	1.3608263336
0.9880000000	1.3608326111
0.9900000000	1.3608385613
0.9920000000	1.3608441958
0.9940000000	1.3608495262
0.9960000000	1.3608545642
0.9980000000	1.3608593213
1.0000000000	1.3608638090
